connecting_id,postId,replyMess,postcount,author,member group,dateTime,threadDetails,pos,neg,neu,compound,textblob_sentiment
206080,206547,"BT~  I'm glad you called the hospital , and happy to hear that your father was given such great attention!  Please let us know how he's doing.  Are you doing OK?  Thinking about your new job and your Dad and all?  I hope so.  I owe you a lot of big hugs so here's one for you tonight.{{{{{{{{{{{{{{{BT}}}}}}}}}}}}}}}}}}Queen~  Funny how pretty boy still hasn't addressed the issue with you, yet keeps ""checking in"" to let you know he hasn't forgotten about you.  That equals control freak, perfectionist, insecurity......gheez.Drag~  Glad to hear that you and Iggy see things my way.  The recruiter could never pay me what I'm worth, and why wait 3 months anyway?  To be polite?  I don't think so!  How are you doing with all of your stress and stuff?  What's the latest from your case manager and doctor?  I can't remember if/when you're having labs done again.  Just smile, it'll be alright.   Cam~  So you get to be a Judge Judy girl!  It IS pretty lame how that lady took a dog that SHE was getting used to, to a park to run loose.  WTF?  Let us know how the doggie drama pans out!OMG I am exhausted!!!  Got Cheech out early today from the groomer's, came home and got ready for my 3pm interview with the owner.  He talked my ear off, but that gave me more detail as to what the company was all about.  I was supposed to meet with the GM again, but the talk with the owner went from 3pm to 430pm!  I had an appt for my neck at 5pm, and the guys were busy anyhow.  So, the GM will call me tomorrow and we will negotiate.I kept telling the owner that I really wanted to be challenged in a career.  I want to learn more and see what I am made of, I don't like to be bored.  I told him that I know AP, AR and Payroll as well as I know English, but I wanted to learn more about how to read the financial reports and gague where the company is going.  This is what the owner is looking for.  He says the current bookkeeper isn't that knowledgeable, can't get things done on time and doesn't have the desire nor the ability to achieve higher goals.I asked the owner how much training I would get and he said ""none.""  I smiled and said, ""Well you've got to show me something to get me started here!""  I am nervous as all hell, but many people today have told me the same thing.  We tend to sell ourselves short and stay in our comfort zone, where its safe.  I am psyching myself up for tomorrow.""The greater the risk, the greater the gain.""~Cindy","Posts: 1,918",MOONLIGHT1114,member," October 11, 2007, 06:59:30 pm »",« Reply #11 ,0.123,0.073,0.804,0.9569,0.22376817261685683
206080,206568,"CindyYou've solicited all sorts of input on an issue that shouldn't require input at all. You either signed a contract or you didn't. Yesterday, you really didn't think you signed a contract, today, you write that you didn't. There shouldn't be such machinations over conscience issues. It's very clear cut. If you're uncertain as to whether or not you signed a contract, call the recruiter, he or she will be able to tell you.Bottomline, to use a bookkeeping term, the way you've told all of us the story, whether you think recruiters are a dime a dozen, full of crap, not worth their salt, or whatever...this particular recruiter lined you up with the interview--the very interview that appears to be resulting in a position. And, that is precisely why you are having rapidly waning conscience agita.If you did sign a contract and your new boss agrees to cover for you if the personnel agency rep should call, then I'd say you've found the perfect employer for you. How would you feel if you were the recruiter or the owner of the personnel agency?Since you solicited advice in both In A Dark Place and Dating, I'll copy my response accordingly. Em","Posts: 3,397",emeraldize,member," October 11, 2007, 08:29:08 pm »",« Reply #12 ,0.042,0.044,0.914,0.1403,0.15254079254079256
206080,206631,"Hi Em~You're right, it was my conscience getting the best of me cause I like to do the right thing, but in this case, I have been torn.  I had paperwork here at home today with tons of fine print, so I have since double-checked it.  There was no contract that I was bound to, but I wanted to make sure there was no loophole.Sorry, just coming off of the other thread replying to you and AustinWesley, and I don't know who the hell he is!  Befuddled,~Cindyedited bec I was dopey on cold meds, lol","Posts: 1,918",MOONLIGHT1114,member," October 11, 2007, 10:44:57 pm »",« Reply #13 ,0.125,0.14,0.736,-0.5562,0.3164806547619048
206080,206737,"Good morning ladies:Cin, if you aren't ""bound"" by the recruiter, then I wouldn't worry about it.  But that's me.  You probably were led to this job (even if it was via the recruiter) for a reason.  If you want to make the money now, then go for it!  Don't worry about feeling you ""owe"" the recruiter anything.  They probably deal with this type of stuff all the time and somewhat expect it.  I know you'll make the right decision.  Let us know how it's going!Queen, I love the Ladies in Waiting.  Yes, right now, I'm waiting for the day to be over.    I remember when I used to smoke pot I used to get aggravated because I would ""think"" too much.  I haven't smoked in years, because it makes me extremely paranoid.  When I was a teen-ager I used to love the highs, but the last time I smoked any (which was probably like 8 or 9 years ago) I was worried about falling over if I stood up!   Not sure why that was.  Cammie, I do hope your house sells soon.  You're right, houses aren't selling right now.  They're not here either.  The economy isn't in good shape.  I think the major reason is that people are either losing their jobs (from them being outsourced) or are worried about losing their jobs.  Also, of course, the costly war in Iraq.  I can't believe Bush's thinking.  That's why I have a bumper sticker on the back of my car that reads:  Bush-Putting the ""Con"" Back in Conservative Since 2000.  Because that's what he is-a big con.  He's also a war criminal.  But I won't go into my political spiel right now.  I could go on for a long time.Cristy, how are things going girl?  Haven't heard a lot from you lately. Em, how are things with you?If I missed anyone, I apologize.  I hope all of us ladies have a really great day today.  TGIF!","Posts: 10,786",BT65,Global Moderator," October 12, 2007, 05:54:51 am »",« Reply #14 ,0.131,0.136,0.733,0.6349,0.1882305194805195
206080,206745,"Cindy,I hate woprk agencies and think of them as blood sucking parasites, BUT, when I talk about sleeping soundly, I mean, if you get a bad rep or blacklisten with the agency or even agencies (not sure they don't keep each other in check, they may compete but also collaborate), how much tension will it put you in when trying to excel in your new job, to make it your last and final job in your area? As I understand it, we're only talking about the first 3 months here (or 6?0 that you get less and then you will get yopur worth? Am I right?Additionally, asides from the agency, there is a person working there who got you the job. How will it affect them and will they get into trouble? Finally, although you haven't signed anything, make sure they can't hold you liable to a verbal agreement or something like that. remember that a recruiter f***ing you over is just doing their job, but you trying to pull a similar thing (b/c people here have said that they'd do the same to you, and of course they'd have no qualms about you) is not part of your job but part of your life, so there's an assymetry here.I am most probabaly overcautious,. but I believe in staying out of trouble. I understand your conflict and I am not always one to do things inside the strict brackets, but think carefully of the longterm consquences cos this might not be your last job.Love ya, ","Posts: 1,190",Dragonette,member," October 12, 2007, 06:17:11 am »",« Reply #15 ,0.079,0.087,0.834,-0.5122,-0.046426218708827405
206080,206761,"Hey ladies, Its a rainy friday, but I'm liking it. It's an ominus day of October, the leaves are changing and yet, they are collecting in the puddles like a child's watercolor. I too have been to recruiter's years back, some good, some bad.  I landed a really good position through one of them so I can't express utter disregard and disappointment.  Also, a contract is a contract.  You don't want to side step them if you were obligated my your signature.",Posts: 578,camille07,member," October 12, 2007, 08:11:03 am »",« Reply #16 ,0.179,0.125,0.696,0.7217,0.01666666666666668
206080,206845,"Hello ladies! I am finally finished reading. I feel like I already know all of you. I feel a little out of place posting in the dating threads since I am married but my marriage probably provides as much drama as dating.I was feeling really good today about disclosing to a friend of mine. She is as close to family as anyone could be. I claim her over many of my blood relatives. Now I feel horrible because my husband does not agree with my decision to tell her. Maybe I shouldn't have told him that I did. I just make a point of not lying to him. My honestly took us from happy to hell in 2.3 seconds flat today. Oh well to steal a quote from the queen ""mother fuck it..."" This one may cause more like ten tears though.I had all these things I wanted to comment on but now I am so blank. I do know that y'all gotta teach me the lingo and terms. I don't have a clue what an ID doc or a PN is. Queen, I so hoped that I would read somewhere before now that your son came to his senses and came home. I was also hoping to hear that Boo made up his mind to take care of himself.ML, congrats on the possible job. I have always had the worst luck with job hunts. Seems like it always takes moths to find something. Hope things are still good with you and Stone.Cam, I am so sorry about Ian. Sounds like he was more out there than you needed anyway.SS I have been trying to follow the cop 1 and cop 2 story. I guess the similar fake names get me. If I remember right though #1 is seperated with a child on the way. I agree with others about him and hope you are continuing to focus on #2.Everyone else, I'm sorry I can't remember your stories right now. ",Posts: 74,confusedme,member," October 12, 2007, 01:58:29 pm »",« Reply #17 ,0.186,0.111,0.703,0.9823,0.050372023809523804
206080,206882,"Hi Confused~Welcome to the Forums I am still on the job hunt, waiting for a call back, hopefully to negotiate.BTW, ""ID"" refers to ""Infectious Disease Doctor"" and PN?  Maybe you mean ""PM""?  PM stands for Personal Message, which is the email function within this website.  After you post three times, you can start to use the PM function to email other members.You are most certainly welcome to post here, married or not!  Its our diary, our journal, and its a good place to be!  This Forum got me through some tough times over the summer!~Cindy in Maryland","Posts: 1,918",MOONLIGHT1114,member," October 12, 2007, 04:31:15 pm »",« Reply #18 ,0.124,0.015,0.862,0.9063,0.1845679012345679
206080,206886,"Quote from: MOONLIGHT1114 on October 12, 2007, 04:31:15 pmBTW, ""ID"" refers to ""Infectious Disease Doctor"" and PN?  Maybe you mean ""PM""?  PM stands for Personal Message, which is the email function within this website.  After you post three times, you can start to use the PM function to email other members.Hmm....maybe I am confused but it wasn't PM that I saw. I've been on a couple of other message boards like this so I am familiar with that. It was several threads back...maybe dragonette, who mentioned a PN (?) appointment. I think that her parents set up for her but it wasn't in her home country.",Posts: 74,confusedme,member," October 12, 2007, 04:39:25 pm »",« Reply #19 ,0.037,0.016,0.947,0.4836,-0.08392857142857144
206080,206898,"Ahhhh.......PN = peripheral neuropathy (extremities, i.e. fingers and toes, hands and feet)which is very hard to spell when you're taking cold meds!   ","Posts: 1,918",MOONLIGHT1114,member," October 12, 2007, 05:08:31 pm »",« Reply #20 ,0.0,0.09,0.91,-0.2465,-0.5645833333333333
206080,206901,Hey confused-I sent you a PM (personal message).Welcome.Cammie,Posts: 578,camille07,member," October 12, 2007, 05:21:36 pm »",« Reply #21 ,0.0,0.0,1.0,0.0,0.0
206080,207059,"Hi Confused,welcome!I read your story on the intro thread. I am so sorry about the miscarriage. hugs,","Posts: 1,190",Dragonette,member," October 13, 2007, 03:35:29 am »",« Reply #22 ,0.182,0.091,0.728,0.4119,-0.5
206080,207093,"Good morning ladies:Well, yesterday completed my first full week of work.  It was a pretty rough week, working until 4 and then Tuesday and Thursday night going to class at 6:00.  But I made it.  After next week, my regular schedule of 9-2 will kick in.  My dad was released from the hospital yesterday.  My brother brought him home.  I don't know how much longer my dad will be able to live by himself.  There is a visiting nurse that's going to be going to his house to check on him and whatever it is they do.  But he's very confused, aggitated etc.  And he's pretty noncompliant with what they (the doc's) tell him to do, works himself into a tizzy and expects everyone to drop everything and come to his rescue.  He does this all the time.  I think he is developing alzheimer's and also a lot of lack of oxygen to the brain because of his continued smoking and emphysema (lack of circulation).  I'm not sure what our (his kids) next move will be when it comes to his care.  I live in a different city than he does, and although it's only like 25 minutes away, I can't go over there every day.  I have a sister and brother-in-law who live in the same town, but they both work full-time, so they can't go over there every day.  I also have a brother who lives in the same city that I do, but he teaches four days a week in two colleges here.  My other sister lives in Arizona.   We all call him every day.  And of course those of us who live close do go over to his house.  I do his shopping every other week, and the weeks I'm not there, my brother goes over and cleans his house.  My sister who lives in the same town he does does his laundry and goes over there frequently.  And my sister in AZ calls him every day, sometimes two-three x a day.  So I could use some good energy as we prepare to deal with whatever happens at this phase in his life.  Queen, do you still see your son?  How is he doing?  Cin, how is your cold?  I hope you're over it by now.  If you're not, I would see the doctor.  Girl, you don't want to mess with getting really sick!  Confused, welcome to the jungle.   This isn't just a ""dating"" thread.  I'm not dating anyone.  Like Cin said, it's our diary.  It's where we connect with each other every day.  For me, it's where I get a lot of my strength.  I hope to see more from you.  And I hope all the rest of you ladies, Cammie, Drag, Em etc. have a great morning.  Today I have to go see the girl I sponsor, do laundry, clean my apartment and write one of my reports for school.  Whew!  I could use good energy today.  Take care everyone-","Posts: 10,786",BT65,Global Moderator," October 13, 2007, 07:22:29 am »",« Reply #23 ,0.133,0.049,0.818,0.9939,0.09975488475488473
206080,207141,"Good Morning GFs~I am coughing but its more productive today.  I can breathe through my nose, but my nasal passages are slightly swollen now.  I'm wondering if this is an allergy thing?  I go to see my doctor on Tuesday, doing OK, not too run down.   I didn't get the call back from the GM yesterday.  He is the first guy I met with last Weds who wanted to hire me direct.  He is extremely busy so I look forward to hearing from him next week.  I should also be hearing from the landscape company that I interviewed with, where the female CFO and I hit it off really well, personally and professionally.  Funny thing, this week in Career Builder, the company had an ad placed for an AP person to work just for one week, and they weren't going to pay much.  So, they must really be struggling.  Good to know.A lady I know from a previous job wants to interview me for PT.  She called yesterday and wants to meet me next week.  She was someone I dealt with over the phone, about our office equipment, but we never met.  She's concerned I will work PT and then someone will snatch me up for FT.  I explained to her that nothing has come through for FT, so I was considering two PT jobs.  She had called to say that my resume was the best one she had seen, it really made me feel good, considering I've been under the weather, jobless and haven't emailed Stone back yet.  I was a little lonely last night, but that happens when I'm tired.  I'll be OK soon, hopefully this cold thing, whatever it is, will clear up.BT~  Its good to hear that there are 5 of you to call Dad and check in on him.  You're close by, too, so that must be a relief!  Does he have any means to afford a nurse or someone to come by and check on him for meals daily?  Maybe an ad in the paper would help with this, I see them all the time.  I'm glad to hear you made it through your first week at work, along with classes, too!  I will prob crash and burn whenever I start a job again.  I'll have to monitor my diabetes closely, and make all sorts of adjustments with my insulin.I wonder where Sunseeker is?  She was going to see Cop #2 from last Sunday to last Thursday.  Girl I guess you're back at work, but let us know how things went, ok?OK, GFs, its off to make more tea, which I am getting sick of, lol!  I'll post more later on.Have a great weekend.  I have Cheech, my recorded shows from the week and my Netflix.  What's a girl to do?  LOL   ~Cindy ","Posts: 1,918",MOONLIGHT1114,member," October 13, 2007, 11:19:24 am »",« Reply #24 ,0.139,0.037,0.824,0.995,0.19993245525160425
206080,207237,"What's Up Ladies......HOLLA IF YA HEAR ME..... Not much going on with the Queen today. Just sitting back and watching the VH1 Hip Hop Awards. Feeling a little hyped cause I was raised on the stuff and was DJing at the time. Ah, the memories, it just warms this old girl's heart. What can I say? The Queen has many sides...As for my son, he has made a few appearances. I had an Army recruiter calling here for him and I thought he was considering the military. He says he doesn't know how they got my number but I had passed his cell number on to the recruiter, they can call him. He is waiting to get something from the job corp so I am thinking he is considering that option.I have spoken to Boo off and on. Not really sure what is going on there to be honest. We don't talk as much as we use to. I don't know if that has changed because I was harping on him about his health or if he has found someone else. Honestly, I haven't really been giving it much thought. I guess men don't want a good woman anymore....Betty-- I am glad that your father got out the hospital. It seems to me that your family is doing all they can to keep an eye on your Dad. It does sound like he needs a nurse to stop by and check on him between family visits. Maybe that will ease some of the stress of you and your family.Cindy-- Glad you are going to see a doctor soon, sounds like you have been sick just a little too long. I still have my fingers crossed for you on the job. Scratch Cheech on the belly for me....I am still trying to do maintanance on my computer. It just seems like it is running too slow and I don't have a lot of programs on it so I am a bit at a loss. I have been running virus scans and catching things here and there. I beat my computer game for now. I need to invest in one of those cards you can put money on so I can buy another diner for my game then I can move on...That's about it for me, for now....","Posts: 6,031",Queen Tokelove,member," October 13, 2007, 04:48:53 pm »",« Reply #25 ,0.093,0.06,0.847,0.8974,0.09211309523809524
206080,207238,"Hi GF~Just signed in and saw your post.  Cheech and I walked for about 2 miles today through my hood.  It was a nice change to get out.  He has officially been scratched on the belly, btw!   I have the movie ""300"" on Netflix to watch and some vampire one with Alissa Milano.  I think its called ""Embrace of the Vampire.""  So, off into fantasyland I go tonight.  I just took an hour to look at 2 photo albums full of 1600 pics that I put together years ago.  Its a timeline of my life from birth until Christmas '93, right when I got diagnosed.  Makes me sentimental and a little sad, seeing pics of my late husband, of the old BFs that maybe I would have fared better with if we had stayed together.....I could keep saying ""What if....."" all night and drive myself crazy, but its still nice to look back at the loved ones that are gone from my life now.I may be back on later, GF. I'll Holla Back.~Lady Moonlight","Posts: 1,918",MOONLIGHT1114,member," October 13, 2007, 04:55:09 pm »",« Reply #26 ,0.095,0.021,0.884,0.9168,0.09654761904761905
206080,207313,"*SCAMMER ALERT*Well, there are a few more dumb asses trying their luck here.  Have you GFs seen these guys?  I am ready to remove my ad, all I get are the Nigerians trying to look like something I'd be interested in.Oh, and the scammers NEVER capitalize their i's at the beginning of a sentence -- dead giveaway.oceanndriive2   - NY, NYmorgan2online - looks like Billy Ray Cyrus, out of Alabama, I believe, longish hair.  I told him to F off and he replies with ""I don't understand?""  A non-scammer would understand, trust me.","Posts: 1,918",MOONLIGHT1114,member," October 13, 2007, 08:23:16 pm »",« Reply #27 ,0.183,0.08,0.737,0.8056,0.029166666666666664
206080,207317,"Hi all! I posted a loooooong time ago and have just been reading since then. You all give me so much hope...  I think this is a good place to be regardless if I am dating or not. I am single but afraid to be out there. Sometimes I think I may be in a little bit of denial about the disease. I just act like nothing has changed. I know that is not a good place to be and I am working on it. The ""gentleman"" who infected me (who I refer to as Mr. Wonderful) denied having it, despite the fact that he is the only person I have been with. What a catch huh? Well, he still comes into my life off and on. This has been going on for 12 years. There is a whole story behind this relationship that I will save for later. I just wanted to kind of chime in again. You ladies are great!",Posts: 565,vivyt,member," October 13, 2007, 08:36:19 pm »",« Reply #28 ,0.134,0.049,0.816,0.9335,0.16085164835164834
206080,207333,"Thanks to everyone for the welcomes. I am really glad to be here, regardless of circumstance.Betty, I will be thinking about you and your family. I know dealing with the affects of Alzhiemer's can be difficult.Cindy, sending you feel-better and job-finding vibes. Queen, I hope you get your computer problems fixed. I have found that a lot of the game downloads carry something with them, if only adware. Even that can slow your system down. My virus scan just picked up on some adware from that new game ""babyluv"" from the playfirst site. Viv, sorry if I'm being too nosey, but are you still seeing him or does he just keep popping up?",Posts: 74,confusedme,member," October 13, 2007, 10:03:12 pm »",« Reply #29 ,0.07,0.039,0.89,0.5418,-0.08191919191919193
206080,207355,"Con, don't worry. You are not being nosy at all. I was diagnosed in May of this year and I told Mr. Wonderful immediately. After he denied being positive I did not hear from him until September. He had been calling me and I never answered because I did not know the number and then one evening I picked it up. It was him and we talked and then he showed up at my house.I was shocked. We avoided the pink elephant in the room and did not talk about much. He basically wanted to have sex. I told him no and then that was it. We started communicating through email after that and that's about it as of now. There is a long history between us and it is a totally unhealthy relationship that I am trying to move on from. That's about it.",Posts: 565,vivyt,member," October 14, 2007, 12:06:15 am »",« Reply #30 ,0.065,0.098,0.838,-0.4605,0.025324675324675337
206080,207383,"Hey Viv, good to see you on here again.  I remember that cute doggie avatar of yours!  Hey, just try to cut things off with this guy.  He doesn't sound like any type of human you need in your life.  I know it gets lonely, but, hey we're here! Con, I'm glad you're feeling welcome.  If you follow along with us, you'll find your social life will improve greatly. Queen, I wonder if your son would think about going into the army.  Sometimes that's good for people, and sometimes not.  Don't know hardly anything about computers or why yours is slow.  Mine is when I first come on this site.  I don't know what these people switched to, but sometimes it still runs extremely slow when I'm on here.  Cin, I do hope your cold is starting to clear a little.  I'm glad you see your doc Tuesday.  It sounds like you might need an antibiotic.My father will have a visiting nurse stopping by every couple days to check on him.  Medicare covers that.  So there will be someone checking on him pretty regularly besides us kids.  He got put on an antibiotic and Prednisone (for the inflammation in his airways).  Prednisone always helps him breathe better.  He was telling me that the hospital was asking him if he has a smoke alarm.  He has one, but of course it's in the closet.  That made me think, ""you really need one dad.""  He has a tendency to fall asleep in his recliner.  It would be awful if a fire started and he didn't wake up because of having no smoke detector.  He thinks it's going to go off every time he smokes.  I told him that I have an alarm and when I smoked it didn't go off.  I don't know if I convinced him to have someone put one up or not.  Other than that..... today is church and I deacon today.  I have to do a report for one of my classes.  I did one yesterday that was eight typed pages.  It took me until 8:00 last night to get it done, and I had been working on it since 2:00 in the afternoon.  I also saw the girl I sponsor yesterday, which went well.  Still smoke free ladies!  Hope everyone is doing o.k.-","Posts: 10,786",BT65,Global Moderator," October 14, 2007, 06:29:26 am »",« Reply #31 ,0.133,0.068,0.799,0.9857,0.15246913580246915
206080,207547,"Quote from: cjc on October 11, 2007, 08:04:58 amHello Ladies.              Betty, nice title.  Sorry to hear about your dad. Hope everything  works out okay.                                     I have been inspired by your example and have a prescription for Chantix awaiting me at the pharmacy. I work a double today but will pick it up tomorrow.                                                              Ml, good luck with the interview.                                               Queen, congratulations on your year. Love you and your posts so I look forward to seeing you for a long time.                             everybody else, hope you are well and happy. Later,   CristyHello Ladies. i am kinda burned out so will be posting less for a short time. Betty,I did get a neat Chantix starter kit, I can smoke for the first week as the medicine builds in my system and my quit date is the 18th. Thank you for the inspiration. Ladies, will post again in a few days. Hope everyone is well.  Cristy","Posts: 1,011",cjc,member," October 14, 2007, 08:31:04 pm »",« Reply #32 ,0.31,0.006,0.683,0.9954,0.18717948717948715
206080,207584,I guess we are all a little quiet these days.....,"Posts: 6,031",Queen Tokelove,member," October 14, 2007, 11:28:10 pm »",« Reply #33 ,0.0,0.0,1.0,0.0,-0.09375
206080,207648,"Good morning ladies-  How is everyone doing?  Yes, Queen, we are quiet nowadays.  I wonder if it's the change of seasons.  I know my body has to adjust.  Today it's supposed to be 75 degrees.  This is so screwy, one day in the 40's, the next in the 80's, back to 40's, today in the 70's.  It's a wonder more people don't have pneumonia.  I still have to stop by my doctor's office to get my flu shot.  I know that's probably right around the corner.  Cin, I hope your cold is doing better.  Glad you see your doctor tomorrow.  Will you be getting blood test results?  Keep us posted on those.  I got my last blood work results last Tuesday.  My t-cells are 614, but my viral load is 224,000.  My doctor said that he wants to retest in 3 months and if it's the same, he will start me on some new regimen.  Not sure what that will be.  Maybe it will stabilize and I won't have to go on something new.  I hate the adjustment period on meds.I hope all you ladies have a good day.  Come on girls, start talking.... ","Posts: 10,786",BT65,Global Moderator," October 15, 2007, 05:45:04 am »",« Reply #34 ,0.088,0.064,0.848,0.5871,0.11158008658008657
206080,207651,"Hi LadiesI ahd a really good weekend, and the sun was shining, but Monday morning I got the news from the doctor in London (whom I pay to review my file because the Dutch system is so slow), he said what I already new but needed to confirm, I am up shit's creek with my health, I am resistent to some NRTI's and now to 2 out of 3 or all 3 NNRTIs (and those coming in the future), and if I don't change now I will become resistent to all NRTIs, that is one big drug family. Frankly, what he wrote is I should have acted a long time ago when I became detectable, and the longer I wait the longer I am playing with fire...And the Dutch doctors, you ask? well, I am still trying to reach the nurse and see if he talked to the doctor and what did the doctor say..The Dutch will <probabaly> keep me alive but they will certainly will not keep me well... if you lived here you would understand. They have the resources, the money, the qualifications, they just don't have the human factor. Well, as long as I'm ranting, I'm not crying.Off to smoke... ","Posts: 1,190",Dragonette,member," October 15, 2007, 05:57:45 am »",« Reply #35 ,0.088,0.008,0.904,0.928,0.05005903187721368
206080,207657,"Drag, you just hang in there girl.  There are more than just NNRTI's coming down the pipeline.  I know we live in different countries, but I think you should be able to take advantage of some of these new meds.  Is there another doctor you can switch to?  I guess I'm not understanding why you would have to go somewhere where they treat you less than human.  I myself am resistant to PIs.  And several other HIV meds. But, you know what they say, as long as there's breath, there's hope.  I believe that.  You just hold on girl.  Something is going to work out.  Cry if you have to.  It might make you feel better.  Sending a lot of positive energy and a HUGE {{{{{HUG}}}} to you! ","Posts: 10,786",BT65,Global Moderator," October 15, 2007, 06:22:03 am »",« Reply #36 ,0.179,0.039,0.782,0.9684,0.12685185185185188
206080,207662,"Drag and BT, I want both of you to fare well on Regimen Trail and am envisioning accordingly.Em","Posts: 3,397",emeraldize,member," October 15, 2007, 07:36:06 am »",« Reply #37 ,0.176,0.098,0.725,0.128,-0.1
206080,207678,"Thanks so much Betty & Em, thanks also for the PM, I am preparing for the best also... scheduled to see the gyno with my BF at the end of the month, although we are not working on having children, we are working on the idea I'll keep you posted...Cindy, how is it going with the job??? I'm waiting breathlessly here...HUGS to one and all","Posts: 1,190",Dragonette,member," October 15, 2007, 08:58:59 am »",« Reply #38 ,0.149,0.0,0.851,0.8895,0.4
206080,207683,we are working on the ideaWonderful!!!!!!,"Posts: 3,397",emeraldize,member," October 15, 2007, 09:13:42 am »",« Reply #39 ,0.0,0.0,1.0,0.0,0.0
206080,207687,"Morning ladies-Lots of drama in my life uggghhh.  Saw my dad yesterday.  He is home after hip replacement.  He is wonderful, but was really moody and cranky being on his meds....percocet.  and Iin his canktankerous mood, he yelled at me for ringing the doorbell and not just walking in.  My mom went out briefly so was not readily available to let me in.   I don't usually walk in b/c they are worse than young lovers  Anyway am 38 years old , I regressed to being 10??? Tears welled up in my eyes and I was silenced by my quivering lip.  He apologized later but its amazing how I reduced to a child in seconds.  Can you say supersensitve?Hugs to all Cammie",Posts: 578,camille07,member," October 15, 2007, 09:41:17 am »",« Reply #40 ,0.131,0.076,0.793,0.8162,0.11499999999999999
206080,207712,"CammieNext time, right before the quivers are gonna overtake you...try something new and have fun shouting back!! Kinda like a guy in a locker room or local diner. Something in this instance like "" Hey, watcha yellin' at me for? I'm just trying to give my old man a visit?  Oh and by the way, it's you and mom who raised me with such good manners. Now, what can I get for you? Water? Coffee?""Em","Posts: 3,397",emeraldize,member," October 15, 2007, 11:26:44 am »",« Reply #41 ,0.156,0.0,0.844,0.9034,0.19025974025974024
206080,207713,UBottsUBraveUinNovember POZURock,"Posts: 3,397",emeraldize,member," October 15, 2007, 11:28:30 am »",« Reply #42 ,0.0,0.0,1.0,0.0,0.0
206080,207838,"Hi Ladieswell, I am back and it does feel nice to be back on the forum.  I have been missing you guys.  I came back from visiting Cop #2 and then came back to a depressing birthday and here we are.  So much has seem to be going on while I was away and won't be able to comment on everything not to mention my cute little niece will be waking up anytime soon.  First off WELCOME Confusedme and Vivyt  I look forward to getting to know both of you.Well, I met cop #2 and he is really nice.  But there was not that spark there like I hoped.  I am not sure if it is me because I know he does not know and afraid of what his reaction will be or the fact that he lives 6 hours away so it would be hard to have a relationship.  But nonetheless we have still been texting every day.  We did get in a conversation about relationships in general and I told a little white lie about my friend having HIV and how she met this great guy and he is ok with her status, he then replied that was great of him but he was not sure if put in that situation would he be able to do it.  It would just depend on the girl.   So I am glad that he still does not know my secret.  I told him that if I got into a relationship I would want to take it really so.  He said the same, he was even nervous to give me hug.  He would like to come down and visit me and that would be fine with me.  We did not get to spend that much time together since he flaked one night (That is a whole different story) but  we had a nice afternoon together.  So we will see what happens.Went to the doctor today and my blood work came back great, however he was not to thrilled about the hours of work I have been keeping.  But there is nothing I can do about it.  He said he would write me a note so I did not have to work 12 hour shifts, but we are so short handed there is nothing I can do.  Well, my cute niece is waking up and I am off to pick up my co-workers daughter.  Well, I have missed all and glad to be back.  Sorry for not being able to comment on all of the posts, but I'll be back for a while.Oh by the way.  I have not called cop #1 in two weeks and have been ok with that.    xoxoxoxoxoxo ",Posts: 124,sunseeker,member," October 15, 2007, 05:23:02 pm »",« Reply #43 ,0.15,0.054,0.796,0.995,0.17379227053140098
206080,207886,"Cam, girl, what can I say.  Sometimes it's that one person we might still have some issues with that can reduce us to plain old crocidile tears.  Maybe a good cry and a session with a therapist would help?  Or were you just feeling a little ouchy?  That happens to me, don't worry.  I wouldn't say you are super-sensitive.  Just a feeling human.My my Em.  You just went on a roll earlier today.  Go on girl!Cin, where are you?  I do hope your cold is doing better.  Don't let it get the best of you.  Sun, I am so glad you aren't corresponding with cop #1 right now.  You don't need all that stress in your life.  To all the rest of you ladies, have a great evening.  I'll be watching Jeopardy pretty soon and thinking of the times me and my mum used to play together. ","Posts: 10,786",BT65,Global Moderator," October 15, 2007, 06:43:39 pm »",« Reply #44 ,0.213,0.066,0.722,0.9736,0.26116071428571425
206080,207888,"Is that a pic of you Em in your avatar? Well, not now since you changed to Bono. I hope that didn't come from me asking......modified: because of Em's pic change...","Posts: 6,031",Queen Tokelove,member," October 15, 2007, 06:45:01 pm »",« Reply #45 ,0.156,0.0,0.844,0.6124,0.0
206080,207925,"Yep, GQ, it's me. No, I didn't remove it because of you---I was trying to do the cropping thing. First time I've had a successful upload. So, my avatar virginity was wrested away tonight. No candles. No dinner. No flowers. Yes, BT, you're right. Slightly under the weather so staying warm and upright at the homemade TV set here. Brain must be slightly agitated, I suppose. Might keep it up, might not. Might put up a picture of my vacuum cleaner! That is one fine piece of equipment. Well, time to get some soup so as to be able to join you before lights out.Em","Posts: 3,397",emeraldize,member," October 15, 2007, 07:35:01 pm »",« Reply #46 ,0.16,0.097,0.743,0.7553,0.2731812169312169
